ONDERWIJSBESTUURID,ONDERWIJSBESTUUR_NAAM,ONDERWIJSAANBIEDERID,ONDERWIJSAANBIEDER_NAAM,SOORT,OPLEIDINGSEENHEIDCODE,ERKENDEOPLEIDINGSCODE,VARIANT_VAN,ERKENNER,NAAM_LANG,INTERNATIONALE_NAAM,BEGINDATUM,EINDDATUM,NIVEAU,GRAAD,STUDIELAST,EQF,NLQF,WAARDEDOCUMENTSOORT,PENVOERDER,EIGENNAAM,EIGENNAAM_DUITS,EIGENNAAM_ENGELS,VORM,VOERTAAL,AANGEBODEN_OPLEIDING_BEGINDATUM,AANGEBODEN_OPLEIDING_EINDDATUM,EERSTE_INSTROOMDATUM,LAATSTE_INSTROOMDATUM,WEBSITE,SAMENWERKEND_MET,BUITENLANDSEPARTNER,DEFICIENTIE,EISEN_WERKZAAMHEDEN,PROPEDEUTISCHE_FASE,STUDIEKEUZECHECK,VERSNELD_TRAJECT,AANGEBODEN_OPLEIDINGCODE,EIGEN_AANGEBODEN_OPLEIDINGSLEUTEL,ONDERWIJSLOCATIECODE,ONDERWIJSLOCATIESTRAAT,ONDERWIJSLOCATIEPLAATS,OMSCHRIJVING
107B578,Universiteit Leiden,114A561,Universiteit Leiden,OPLEIDING,1001O5689,50414,,NVAO,Film- en Literatuurwetenschap,Film and Literary Studies,2010-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Universiteit Leiden,Film- en Literatuurwetenschap,,Film and Literary Studies,VOLTIJD,NLD,2010-09-01,,2010-09-01,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,PROPEDEUTISCHE_FASE_ZONDER_EXAMEN,GEEN_STUDIEKEUZE_CHECK,GEEN_VERSNELD_TRAJECT,d7731d03-7593-4ed9-9516-65642eb8bb0a,d7731d03-7593-4ed9-9516-65642eb8bb0a,114X175,Rapenburg,Leiden,"In het eerste studiejaar maak je kennis met de belangrijkste benaderingen, begrippen en theorieën binnen de film- en literatuurwetenschap. Ook leer je hoe je een prozatekst, gedicht, film of toneelstuk moet analyseren, zodat je een goed onderbouwde interpretatie kunt geven. Het eerste jaar bestaat geheel uit verplichte cursussen. In het tweede jaar kies je voor de track literatuurwetenschap of de track filmwetenschap en volg je enkele gemeenschappelijke cursussen. Het derde jaar bestaat uit trackspecifieke cursussen en vrije keuzeruimte. Je sluit je bachelor af met het BA-eindwerkstuk."
107B578,Universiteit Leiden,114A561,Universiteit Leiden,OPLEIDING,1001O5696,50429,,NVAO,Liberal Arts and Sciences: Global Challenges,,2010-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Universiteit Leiden,Liberal Arts and Sciences: Global Challenges,,Liberal Arts and Sciences: Global Challenges,VOLTIJD,ENG,2010-09-01,,2010-09-01,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,PROPEDEUTISCHE_FASE_ZONDER_EXAMEN,GEEN_STUDIEKEUZE_CHECK,GEEN_VERSNELD_TRAJECT,01471285-05ac-42ee-a8b7-8ed2d5301d8f,01471285-05ac-42ee-a8b7-8ed2d5301d8f,114X176,Lange Voorhout,'s-Gravenhage,"Leiden University College The Hague (LUC) is the international Honours College of Leiden University, offering an innovative and cutting-edge Liberal Arts & Sciences programme to highly talented and motivated students from all over the world. LUC is located in The Hague and offers a Bachelors of Arts and a Bachelors of Science in Liberal Arts and Sciences that focus on today's Global Challenges: Peace and Justice, Sustainability, Prosperity and Diversity.\n\n**PROGRAMME @ LUC**\n\n* First-year compulsory courses (45EC)\n* Major(85EC)\n* Elective courses (10EC)\n* Minor, additional Electives, or Semester Abroad (30EC)\n* Global Citizenship (10 EC)\n\nNote:\n\n* 180EC is required to be able to graduate. One of the three elective classes the student takes during the first-year should count towards the eventual Major, Minor/Electives component, or Global Citizenship.\n* the standard course load is 15 EC per block.\n* students have the option to go abroad for a semester, provided they are in good academic standing; this semester abroad should ideally take place in the first semester of the third year and its courses typically count towards the 30EC elective component.\n\n**MAJORS @ LUC**\nThe following Majors are offered at LUC:\n\n* [Earth, Energy, and Sustainability](/studies/BA-LAGC-EES) (BSc)\n* [Global Health, Innovation, and Society](/studies/BA-LAGC-GHIS) (BSc)\n* [Governance, Economics, and Development](/studies/BA-LAGC-GED) (BSc)\n* [Culture, History & Society](/studies/BA-LAGC-CHS) (BA)\n* [International Justice](/studies/BA-LAGC-IJ) (BA)\n* [World Politics](/studies/BA-LAGC-WP) (BA)\n\nImportant Acronyms\nEES: Earth, Energy, and Sustainability\nCHS: Culture, History & Society\nGED: Governance, Economics, and Development\nGHIS: Global Health, Innovation, and Society (formerly GPH: Global Public Health)\nIJ: International Justice\nWP: World Politics\nGC: Global Citizenship"
107B578,Universiteit Leiden,114A561,Universiteit Leiden,OPLEIDING,1001O5724,50700,,NVAO,Rechtsgeleerdheid,,2002-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Universiteit Leiden,Rechtsgeleerdheid,,Law,VOLTIJD,NLD,2002-09-01,,2002-09-01,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,PROPEDEUTISCHE_FASE_EXAMEN,GEEN_STUDIEKEUZE_CHECK,GEEN_VERSNELD_TRAJECT,9f454950-1598-4f30-9472-eaad8d2011cb,9f454950-1598-4f30-9472-eaad8d2011cb,114X175,Rapenburg,Leiden,Belangrijke informatie over jouw opleiding kun je vinden op de speciale opleidingspagina in Brightspace; hiervoor dien je je aan te melden via MyStudymap.\n\nOvergangsregelingen zijn te vinden op de [website](https://www.student.universiteitleiden.nl/je-opleiding/opleidingsprogramma/rechtsgeleerdheid/rechtsgeleerdheid-llb?cf=rechtsgeleerdheid&cd=rechtsgeleerdheid-llb#tab-3).\n
107B578,Universiteit Leiden,114A561,Universiteit Leiden,OPLEIDING,1001O5746,50855,,NVAO,Russische Studies,Russian Studies,2011-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Universiteit Leiden,Russische Studies,,Russian Studies,VOLTIJD,NLD,2011-09-01,,2026-09-01,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,PROPEDEUTISCHE_FASE_ZONDER_EXAMEN,GEEN_STUDIEKEUZE_CHECK,GEEN_VERSNELD_TRAJECT,9ff4aca0-5872-4f99-a657-86ef46fcd4dc,9ff4aca0-5872-4f99-a657-86ef46fcd4dc,114X175,Rapenburg,Leiden,
107B578,Universiteit Leiden,114A561,Universiteit Leiden,OPLEIDING,1001O5750,50902,,NVAO,Religiewetenschappen,Religious Studies,2014-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Universiteit Leiden,Religiewetenschappen,,Religious Studies,VOLTIJD,NLD,2014-09-01,,2026-09-01,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,PROPEDEUTISCHE_FASE_ZONDER_EXAMEN,GEEN_STUDIEKEUZE_CHECK,GEEN_VERSNELD_TRAJECT,4366f339-b9e7-4c10-8ac6-993ddf02c6fb,4366f339-b9e7-4c10-8ac6-993ddf02c6fb,114X175,Rapenburg,Leiden,
107B578,Universiteit Leiden,114A561,Universiteit Leiden,OPLEIDING,1001O5791,55009,,NVAO,Molecular Science and Technology (joint degree),,2016-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Universiteit Leiden,Molecular Science and Technology (joint degree),,Molecular Science and Technology (joint degree),VOLTIJD,NLD,2016-09-01,,2016-09-01,,,111A562,,GEEN_DEFICIENTIES,GEEN_EISEN,PROPEDEUTISCHE_FASE_ZONDER_EXAMEN,GEEN_STUDIEKEUZE_CHECK,GEEN_VERSNELD_TRAJECT,d0fe8a4d-c5a0-449f-b2a7-0f8aa5bad97e,d0fe8a4d-c5a0-449f-b2a7-0f8aa5bad97e,114X175,Rapenburg,Leiden,"**De wereld om ons heen bestaat dankzij scheikunde. Kijk maar om je heen en overal zie je scheikunde: je kleding, je eten, je smartphone zijn gemaakt met behulp van scheikundige processen. En zelfs de cellen in je lichaam zijn in feite kleine chemische fabriekjes. Help jij mee om de wereld beter te maken?**\n\nHoe kunnen we als scheikundigen onze expertise inzetten om de wereld te voorzien van duurzame energie, schoon drinkwater en gepersonaliseerde medicijnen? Hoe ontwikkelen we uit zonlicht, biomassa, CO2 en water nieuwe producten? Het zijn **scheikundigen met kennis van technologie** die de innovatieve oplossingen bedenken om deze vraagstukken op te lossen.\n\nDe scheikundeopleiding Molecular Science and Technology (MST) is een unieke Nederlandstalige bacheloropleiding van de Universiteit Leiden én de Technische Universiteit Delft. In de studie komen twee kanten van de scheikunde bij elkaar: fundamentele moleculaire chemie en chemische procestechnologie. Deze combinatie is essentieel om de uitdagingen van de toekomst aan te kunnen gaan: de groeiende vraag naar nieuwe producten en milieuvriendelijke processen. \n\nIn de joint degree MST profiteer je van de mogelijkheden van studeren aan twee universiteiten tegelijk. Je leert in je eerste jaar de breedte van de scheikunde én scheikundige technologie kennen, en maakt de keuze voor een technische of algemene universiteit pas tijdens je studie, in plaats van al op het vwo. Ook werk je al vanaf je eerste jaar mee aan grensverleggend onderzoek binnen de vakken *Leren Onderzoeken*.\n\nMeer informatie over de opleiding MST vind je [hier](https://www.universiteitleiden.nl/onderwijs/opleidingen/bachelor/molecular-science--technology). "
107B578,Universiteit Leiden,114A561,Universiteit Leiden,OPLEIDING,1001O5805,56003,,NVAO,Griekse en Latijnse Taal en Cultuur,Classics,2002-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Universiteit Leiden,Griekse en Latijnse Taal en Cultuur,,Classics,VOLTIJD,NLD,2002-09-01,,2026-09-01,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,PROPEDEUTISCHE_FASE_ZONDER_EXAMEN,GEEN_STUDIEKEUZE_CHECK,GEEN_VERSNELD_TRAJECT,2e7faf28-7b0b-41ad-9c53-b7316952f79d,2e7faf28-7b0b-41ad-9c53-b7316952f79d,114X175,Rapenburg,Leiden,
107B578,Universiteit Leiden,114A561,Universiteit Leiden,OPLEIDING,1001O5816,56034,,NVAO,Geschiedenis,History,2002-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Universiteit Leiden,Geschiedenis,,History,VOLTIJD,NLD,2002-09-01,,2026-09-01,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,PROPEDEUTISCHE_FASE_ZONDER_EXAMEN,GEEN_STUDIEKEUZE_CHECK,GEEN_VERSNELD_TRAJECT,380b13e0-f7f4-461c-9342-5dba777a873b,380b13e0-f7f4-461c-9342-5dba777a873b,114X175,Rapenburg,Leiden,
107B578,Universiteit Leiden,114A561,Universiteit Leiden,OPLEIDING,1001O5831,56052,,NVAO,Latijns-Amerikastudies,Latin American Studies,2002-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Universiteit Leiden,Latijns-Amerikastudies,,Latin American Studies,VOLTIJD,NLD,2011-09-01,,2026-09-01,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,PROPEDEUTISCHE_FASE_ZONDER_EXAMEN,GEEN_STUDIEKEUZE_CHECK,GEEN_VERSNELD_TRAJECT,1719d0f0-80f1-4e9e-9c82-f9f439ca0ce9,1719d0f0-80f1-4e9e-9c82-f9f439ca0ce9,114X175,Rapenburg,Leiden,
107B578,Universiteit Leiden,114A561,Universiteit Leiden,OPLEIDING,1001O5832,56055,,NVAO,Nederlandkunde/Dutch Studies,Dutch Studies,2002-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Universiteit Leiden,Nederlandkunde,,Dutch Studies,VOLTIJD,NLD,2002-09-01,,2026-09-01,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,PROPEDEUTISCHE_FASE_ZONDER_EXAMEN,GEEN_STUDIEKEUZE_CHECK,GEEN_VERSNELD_TRAJECT,1516a224-9dc7-486c-b4a9-194e29647841,1516a224-9dc7-486c-b4a9-194e29647841,114X175,Rapenburg,Leiden,
107B578,Universiteit Leiden,114A561,Universiteit Leiden,OPLEIDING,1001O5837,56081,,NVAO,Filosofie,,2002-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Universiteit Leiden,Filosofie,,Philosophy,VOLTIJD,NLD,2018-09-01,,2026-09-01,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,PROPEDEUTISCHE_FASE_ZONDER_EXAMEN,GEEN_STUDIEKEUZE_CHECK,GEEN_VERSNELD_TRAJECT,f04865ab-07ab-473d-a227-3aebc1358c8a,f04865ab-07ab-473d-a227-3aebc1358c8a,114X175,Rapenburg,Leiden,
107B578,Universiteit Leiden,114A561,Universiteit Leiden,OPLEIDING,1001O5846,56098,,NVAO,Midden-Oostenstudies,Middle Eastern Studies,2010-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Universiteit Leiden,Midden-Oostenstudies,,Middle Eastern Studies,VOLTIJD,NLD,2010-09-01,,2010-09-01,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,PROPEDEUTISCHE_FASE_ZONDER_EXAMEN,GEEN_STUDIEKEUZE_CHECK,GEEN_VERSNELD_TRAJECT,f547c15b-e8e0-46bf-badf-3656ef71a46b,f547c15b-e8e0-46bf-badf-3656ef71a46b,114X175,Rapenburg,Leiden,"### BA Midden-Oostenstudies\n\n* Titel: bachelor of arts\n* Duur: 3 jaar, voltijds\n* Start van studie: september\n* Locatie: Leiden (met eventueel een verblijf in Cairo of Rabat)\n* Onderwijstaal: Nederlands en Engels\n* Opleidingsvoorzitter: [Dr. Jelle Bruning](https://www.universiteitleiden.nl/en/staffmembers/jelle-bruning#tab-1)\n\nIn de bachelor Midden-Oostenstudies kun je je helemaal onderdompelen in de geschiedenis, cultuur en literatuur van deze fascinerende regio. Je richt je op één taalgebied, of je bestudeert de regio als geheel. Als Midden-Oosten-deskundige bezit je straks kennis en vaardigheden waar je in je verdere carrière alle kanten mee op kunt.\n\nDe opleiding kent vijf afstudeerrichtingen:\n\n* [Arabische taal en cultuur](https://studiegids.universiteitleiden.nl/studies/BA-MOS-ATC)\n* [Hebreeuwse taal en cultuur](https://studiegids.universiteitleiden.nl/studies/BA-MOS-HTC)\n* [Moderne Midden-Oostenstudies](https://studiegids.universiteitleiden.nl/studies/BA-MOS-MMO)\n* [Perzische taal en cultuur](https://studiegids.universiteitleiden.nl/studies/BA-MOS-PTC)\n* [Turkse taal en cultuur](https://studiegids.universiteitleiden.nl/studies/BA-MOS-TTC)\n\nDe eindtermen van de opleiding staan in het Faculteitsdeel en het opleidingsspecifieke deel van de [Onderwijs en examenregeling](https://www.organisatiegids.universiteitleiden.nl/reglementen/geesteswetenschappen/onderwijs--en-examenregelingen-geesteswetenschappen-bacheloropleidingen). Zie ook het tabblad [Meer informatie](https://uni-leiden-acceptance.studyguide.test.timeedit.net/studies/BA-MOS?tab=Meer%20informatie)."
107B578,Universiteit Leiden,114A561,Universiteit Leiden,OPLEIDING,1001O5848,56099,,NVAO,Zuid- en Zuidoost-Aziëstudies,South and Southeast Asian Studies,2010-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Universiteit Leiden,South and Southeast Asian Studies,,South and Southeast Asian Studies,VOLTIJD,ENG,2010-09-01,,2010-09-01,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,PROPEDEUTISCHE_FASE_ZONDER_EXAMEN,GEEN_STUDIEKEUZE_CHECK,GEEN_VERSNELD_TRAJECT,2fc604cd-7bb1-4555-a28f-f2e3094e5b16,2fc604cd-7bb1-4555-a28f-f2e3094e5b16,114X175,Rapenburg,Leiden,"The three-years bachelor programme South and Southeast Asian Studies provides students with a thorough knowledge of a fascinating and dynamic region. The emphasis lies on India, Tibet and Indonesia, but other countries in South and Southeast Asia will also be discussed. The approach in this regional studies programme is multidisciplinary and enables students to acquire knowledge about e.g. the languages, religions, art, culture and current politics of the region. A consistent emphasis is placed on language as a window on South and Southeast Asian cultures. Students specialize in one of the following languages: Indonesian, Hindi, Tibetan, and Sanskrit."
107B578,Universiteit Leiden,114A561,Universiteit Leiden,OPLEIDING,1001O5865,56123,,NVAO,Oude Nabije Oosten-studies,Ancient Near Eastern Studies,2010-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Universiteit Leiden,Oude Nabije Oosten-studies,,Ancient Near Eastern Studies,VOLTIJD,NLD,2010-09-01,,2026-09-01,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,PROPEDEUTISCHE_FASE_ZONDER_EXAMEN,GEEN_STUDIEKEUZE_CHECK,GEEN_VERSNELD_TRAJECT,6b4029a3-29a3-47f3-a843-bbae08a5db15,6b4029a3-29a3-47f3-a843-bbae08a5db15,114X175,Rapenburg,Leiden,
107B578,Universiteit Leiden,114A561,Universiteit Leiden,OPLEIDING,1001O5899,56469,,NVAO,Criminologie,,2002-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Universiteit Leiden,Criminologie,,Criminology,VOLTIJD,NLD,2002-09-01,,2002-09-01,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,PROPEDEUTISCHE_FASE_EXAMEN,GEEN_STUDIEKEUZE_CHECK,GEEN_VERSNELD_TRAJECT,a9549a79-15f5-4667-9dea-35a7730a8be7,a9549a79-15f5-4667-9dea-35a7730a8be7,114X175,Rapenburg,Leiden,Belangrijke informatie over jouw opleiding kun je vinden op de speciale opleidingspagina in Brightspace; hiervoor dien je je aan te melden via MyStudymap.\nOvergangsregelingen zijn te vinden op de [website](https://www.student.universiteitleiden.nl/je-opleiding/opleidingsprogramma/rechtsgeleerdheid/criminologie-bsc?cf=rechtsgeleerdheid&cd=criminologie-bsc#tab-3). 
107B578,Universiteit Leiden,114A561,Universiteit Leiden,OPLEIDING,1001O5903,56551,,NVAO,Geneeskunde,Medicine,2008-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Universiteit Leiden,Geneeskunde,,Medicine,VOLTIJD,NLD,2018-09-01,,2018-09-01,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,PROPEDEUTISCHE_FASE_EXAMEN,GEEN_STUDIEKEUZE_CHECK,GEEN_VERSNELD_TRAJECT,25c52901-b71c-4b6b-bf06-ba8b28b9970a,25c52901-b71c-4b6b-bf06-ba8b28b9970a,114X175,Rapenburg,Leiden,"*“De studiegids is nog in ontwikkeling; wijzigingen kunnen worden aangebracht tot en met 31 augustus 2026”*\n\nBen jij capable, caring en curious en wil je worden opgeleid tot arts? Tijdens de bachelor Geneeskunde in het Leids Universitair Medisch Centrum (LUMC) stimuleren wij je in een persoonlijke en internationale omgeving om kritisch en nieuwsgierig te kijken naar complexe vraagstukken over het menselijk lichaam.\n**Waarom Geneeskunde studeren in Leiden?**\nOmdat het LUMC naast station Leiden ligt, zijn we vanuit alle richtingen makkelijk en snel bereikbaar. De opleiding Geneeskunde heeft verder de volgende sterke punten:\n\n* In het Leids Universitair Medisch Centrum zijn onderwijs, onderzoek en patiëntenzorg sterk met elkaar verbonden. Je leert het vak bij ons daardoor uit de eerste hand.\n* We leren je over het functioneren van het menselijk lichaam, maar ook over het ontstaan en behandelen van ziektes.\n* Door persoonlijk, kleinschalig en uitdagend onderwijs word je in Leiden aangezet nieuwsgierig en kritisch naar de stof te kijken.\n* Als student heb je een belangrijke stem in het vaststellen van het onderwijsprogramma.\n* Bij ons heb je veel internationale mogelijkheden. Je kunt onderwijs in het buitenland volgen, of een internationale stage doen.\n\n**Past Geneeskunde bij jou?**\nArtsen en wetenschappers in het LUMC leiden je op tot een arts die capable, caring en curious is. Daarom is het van belang dat je:\n\n* hard wilt werken aan gedegen kennis en goede contactuele vaardigheden;\n* betrokken bent, je goed inleeft en oprechte belangstelling hebt voor patiënten;\n* nieuwsgierig en kritisch bent: je wilt alles weten over het menselijk lichaam en je wilt een wetenschappelijke houding ontwikkelen om kritisch met informatie om te gaan; je wilt op de hoogte zijn van de laatste ontwikkelingen in de wetenschap;\n* graag samenwerkt."
107B578,Universiteit Leiden,114A561,Universiteit Leiden,OPLEIDING,1001O5928,56604,,NVAO,Psychologie,Psychology,2002-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Universiteit Leiden,Psychologie,,Psychology,VOLTIJD,NLD,2002-09-01,,2002-09-01,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,PROPEDEUTISCHE_FASE_ZONDER_EXAMEN,GEEN_STUDIEKEUZE_CHECK,GEEN_VERSNELD_TRAJECT,b3bcc7d2-3569-4f03-bd03-74685fd72253,b3bcc7d2-3569-4f03-bd03-74685fd72253,114X175,Rapenburg,Leiden,"### Studieprogramma\n\nDe bacheloropleiding duurt drie jaar. Tijdens het eerste jaar krijg je een overzicht van de psychologie door middel van een introductie in alle deelgebieden. In het eerste deel van het tweede jaar staan de kennis en vaardigheden als psycholoog centraal. In het tweede deel en in het derde jaar verdiep je je in vakgebieden binnen en buiten de psychologie die jou interesseren. Je bereidt je voor op een keuze voor een masteropleiding. De bacheloropleiding sluit je af met het bachelorproject.\nBij het maken van je studieplan houd je voor een goede studievoortgang een studielast aan van ca. 15 EC per blok. Wil je in een blok meer dan 20 EC volgen, dan heb je daarvoor toestemming nodig van je studieadviseur. Meer informatie over het aanvragen van toestemming vind je op de Bachelor Psychologie Brightspace pagina (zie onder).\n\n### Meer informatie\n\nAlle bachelorstudenten voor de Nederlandstalige bacheloropleiding Psychologie worden automatisch toegevoegd aan de [Bachelor Psychologie Brightspace pagina](https://brightspace.universiteitleiden.nl/d2l/home/383744). Deze module is je eerste ‘go to’ als je vragen hebt over studiegerelateerde onderwerpen tijdens je bachelor. Je vindt antwoorden op veel van je vragen. Van het plannen van je studieprogramma en het kiezen van welke specialisatiecursussen je gaat doen tot het beslissen hoe je de keuzeruimte gaat invullen en het plannen van je bachelorproject en master specialisatie.\n\nHeb je vragen over vakinschrijvingen en keuzevakken? Ga dan naar het tabblad 'Meer info'."
107B578,Universiteit Leiden,114A561,Universiteit Leiden,OPLEIDING,1001O5939,56606,,NVAO,Politicologie,Political Science,2002-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Universiteit Leiden,Politicologie,,Political Science,VOLTIJD,NLD,2002-09-01,,2002-09-01,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,PROPEDEUTISCHE_FASE_EXAMEN,GEEN_STUDIEKEUZE_CHECK,GEEN_VERSNELD_TRAJECT,0ba7c2f3-63cb-4e02-813f-abc71688802f,0ba7c2f3-63cb-4e02-813f-abc71688802f,114X176,Lange Voorhout,'s-Gravenhage,
107B578,Universiteit Leiden,114A561,Universiteit Leiden,OPLEIDING,1001O5939,56606,,NVAO,Politicologie,Political Science,2002-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Universiteit Leiden,Politicologie,,Political Science,VOLTIJD,NLD,2002-09-01,,2026-09-01,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,PROPEDEUTISCHE_FASE_EXAMEN,GEEN_STUDIEKEUZE_CHECK,GEEN_VERSNELD_TRAJECT,ef79d6dd-18b5-46f5-aa58-7e95d38c4138,ef79d6dd-18b5-46f5-aa58-7e95d38c4138,114X175,Rapenburg,Leiden,
107B578,Universiteit Leiden,114A561,Universiteit Leiden,OPLEIDING,1001O5943,56607,,NVAO,Pedagogische Wetenschappen,Pedagogical Sciences,2002-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Universiteit Leiden,Pedagogische Wetenschappen,,Pedagogische Wetenschappen,VOLTIJD,NLD,2002-09-01,,2026-09-01,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,PROPEDEUTISCHE_FASE_EXAMEN,GEEN_STUDIEKEUZE_CHECK,GEEN_VERSNELD_TRAJECT,03adc3e8-6330-44a3-af7c-7c0167a302d9,03adc3e8-6330-44a3-af7c-7c0167a302d9,114X175,Rapenburg,Leiden,
107B578,Universiteit Leiden,114A561,Universiteit Leiden,OPLEIDING,1001O5965,56627,,NVAO,Bestuurskunde,Public Administration,2002-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Universiteit Leiden,Bestuurskunde,,Public Administration,VOLTIJD,NLD,2002-09-01,,2002-09-01,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,PROPEDEUTISCHE_FASE_ZONDER_EXAMEN,GEEN_STUDIEKEUZE_CHECK,GEEN_VERSNELD_TRAJECT,936b2d9f-d706-43ab-be6c-0cc3e3e4c9a0,936b2d9f-d706-43ab-be6c-0cc3e3e4c9a0,114X176,Lange Voorhout,'s-Gravenhage,"*Welkom bij het Instituut Bestuurskunde van de Universiteit Leiden. De opleiding bestuurskunde is een internationaal georiënteerde, academische studie die gericht is op de kernvraagstukken van het openbaar bestuur.*\nBinnen het Instituut Bestuurskunde bieden wij drie bachelortracks aan, namelijk:\n\n* [Bestuurskunde: Beleid, Bestuur en Organisatie](/studies/BA-BSK-BBO)\n* [Bestuurskunde: Economie, Bestuur en Management](/studies/BA-BSK-EBM)\n* [Bestuurskunde: Digitalisering, Bestuur en Maatschappij ](/studies/BA-BSK-DBM)(voorheen 'Digitalisering, Data en Governance')\n\nHet welkom van de eerstejaars Bestuurskunde studenten vindt plaats op 28 augustus 2026.\n\nJe zal samen met je mentorgroep kennismaken met elkaar, je docent en je studentmentor (een ouderejaars). Ook zal je wat praktische informatie krijgen. In de ochtend zal de ene helft van de groep naar de campus in Den Haag komen en in de middag de andere helft. Meer informatie volgt per e-mail in juli/ augustus."
107B578,Universiteit Leiden,114A561,Universiteit Leiden,OPLEIDING,1001O5978,56703,,NVAO,Archeologie,Archaeology,2002-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Universiteit Leiden,Archeologie,,Archaeology,VOLTIJD,NLD,2002-09-01,,2002-09-01,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,PROPEDEUTISCHE_FASE_EXAMEN,GEEN_STUDIEKEUZE_CHECK,GEEN_VERSNELD_TRAJECT,9302e80d-d9bd-417c-bd9f-707a5023a8df,9302e80d-d9bd-417c-bd9f-707a5023a8df,114X175,Rapenburg,Leiden,"### Introduction\n\nArchaeology is an exciting discipline, in which you combine very different skills and fields of knowledge.\n\nYou venture out into the world to discover, study and interpret traces of past societies in the landscape, but you also work with both your head and hands in the classroom, in the laboratory, and at your desk, applying academic theories and analysing archaeological materials.\n\nYou often have to interpret scanty information, and fill in the gaps by thinking like an anthropologist, even if you are reconstructing life in societies we can no longer see. Where possible, you use historical sources, like a historian, but you also explore whether you can use high-tech methods from the natural sciences. Archaeology can therefore always be found at the interfaces between history and the social and natural sciences.\n\nThe field of archaeology itself encompasses the deep and even deepest history of humans, human societies and our intervention in nature.\nAs an archaeologist you also collect a large amount of valuable information that can shine new light on the big issues society faces today. You study early examples of globalisation and mass migration, following them over the centuries.\n\nYou study examples of growing social inequality and its effects on different groups in society. You deliberate over when humans first began to affect nature significantly and the long-term consequences of this, even for the population of today's world.\n\nYou study how different societies and cultures view their cultural and natural heritage, and how important this heritage can be to their identities.\n\nThis is what makes Archaeology the programme for people of all ages who wish to combine a particular fascination with the past with a broad general interest."
